universe,knob,knob_name,setting
60,32,AGKYxF1pi,1.12999
60,33,AGKYpT1pi,0.275817
60,34,MFP_pi,-1.19751
60,35,MFP_N,0.404939
60,36,FrCEx_pi,-0.487347
60,37,FrInel_pi,-0.175638
60,38,FrAbs_pi,-0.561376
60,39,FrCEx_N,1.05334
60,40,FrInel_N,-0.287147
60,41,FrAbs_N,-1.38664
60,42,RDecBR1gamma,-2.2429
60,43,RDecBR1eta,0.0731896
60,44,XSecShape_CCMEC,1
60,45,RPA_CCQE,0.151
61,0,MaCCQE,-0.895986
61,1,CoulombCCQE,0.766654
61,2,MaNCEL,-0.985069
61,3,EtaNCEL,-1.39392
61,4,NormCCMEC,0.558284
61,5,NormNCMEC,-2.3592
61,6,FracPN_CCMEC,-1.0205
61,7,FracDelta_CCMEC,-0.696308
61,8,MaCCRES,-0.0975559
61,9,MvCCRES,-1.64834
61,10,MaNCRES,0.32167
61,11,MvNCRES,0.470383
61,12,NonRESBGvpCC1pi,-0.55341
61,13,NonRESBGvpCC2pi,-0.214354
61,14,NonRESBGvpNC1pi,-1.79894
61,15,NonRESBGvpNC2pi,-1.22752
61,16,NonRESBGvnCC1pi,-1.27823
61,17,NonRESBGvnCC2pi,0.136225
61,18,NonRESBGvnNC1pi,1.67715
61,19,NonRESBGvnNC2pi,0.61139
61,20,NonRESBGvbarpCC1pi,-0.102892
61,21,NonRESBGvbarpCC2pi,0.491936
61,22,NonRESBGvbarpNC1pi,-0.725994
61,23,NonRESBGvbarpNC2pi,0.195313
61,24,NonRESBGvbarnCC1pi,1.46423
61,25,NonRESBGvbarnCC2pi,0.321917
61,26,NonRESBGvbarnNC1pi,-1.56708
61,27,NonRESBGvbarnNC2pi,0.0619114
61,28,AhtBY,1.35569
61,29,BhtBY,-0.286199
61,30,CV1uBY,-1.45893
61,31,CV2uBY,0.596035
61,32,AGKYxF1pi,0.768303
61,33,AGKYpT1pi,-0.238838
61,34,MFP_pi,-0.823457
61,35,MFP_N,-1.01985
61,36,FrCEx_pi,-1.31504
61,37,FrInel_pi,1.1884
61,38,FrAbs_pi,0.737518
61,39,FrCEx_N,0.655446
61,40,FrInel_N,-0.47356
61,41,FrAbs_N,-0.880415
61,42,RDecBR1gamma,1.58851
61,43,RDecBR1eta,1.39241
61,44,XSecShape_CCMEC,1
61,45,RPA_CCQE,0.151
62,0,MaCCQE,3.63264
62,1,CoulombCCQE,-1.60025
62,2,MaNCEL,0.952645
62,3,EtaNCEL,1.02092
62,4,NormCCMEC,0.612636
62,5,NormNCMEC,-0.528295
62,6,FracPN_CCMEC,0.331513
62,7,FracDelta_CCMEC,-2.56827
62,8,MaCCRES,0.526285
62,9,MvCCRES,1.59984
62,10,MaNCRES,-0.396983
62,11,MvNCRES,0.738767
62,12,NonRESBGvpCC1pi,1.10031
62,13,NonRESBGvpCC2pi,1.52613
62,14,NonRESBGvpNC1pi,2.09507
62,15,NonRESBGvpNC2pi,-1.29108
62,16,NonRESBGvnCC1pi,2.14058
62,17,NonRESBGvnCC2pi,-0.884407
62,18,NonRESBGvnNC1pi,-1.63893
62,19,NonRESBGvnNC2pi,-0.257934
62,20,NonRESBGvbarpCC1pi,-0.339994
62,21,NonRESBGvbarpCC2pi,0.470646
62,22,NonRESBGvbarpNC1pi,0.054886
62,23,NonRESBGvbarpNC2pi,-1.99153
62,24,NonRESBGvbarnCC1pi,-2.28008
62,25,NonRESBGvbarnCC2pi,0.215825
62,26,NonRESBGvbarnNC1pi,-2.93472
62,27,NonRESBGvbarnNC2pi,-0.863168
62,28,AhtBY,-0.105401
62,29,BhtBY,0.428069
62,30,CV1uBY,-1.04803
62,31,CV2uBY,0.175544
62,32,AGKYxF1pi,-1.94772
62,33,AGKYpT1pi,-0.0301408
62,34,MFP_pi,0.113175
62,35,MFP_N,-2.11559
62,36,FrCEx_pi,-0.118287
62,37,FrInel_pi,0.043069
62,38,FrAbs_pi,-1.31143
62,39,FrCEx_N,0.240717
62,40,FrInel_N,0.887672
62,41,FrAbs_N,-0.0637645
62,42,RDecBR1gamma,-0.313319
62,43,RDecBR1eta,-0.272961
62,44,XSecShape_CCMEC,1
62,45,RPA_CCQE,0.151
63,0,MaCCQE,8.01468
63,1,CoulombCCQE,-0.745751
63,2,MaNCEL,-1.20509
63,3,EtaNCEL,2.10877
63,4,NormCCMEC,3.00415
63,5,NormNCMEC,1.90924
63,6,FracPN_CCMEC,1.8635
63,7,FracDelta_CCMEC,1.90859
63,8,MaCCRES,-0.0217021
63,9,MvCCRES,0.211074
63,10,MaNCRES,-0.471445
63,11,MvNCRES,-1.34424
63,12,NonRESBGvpCC1pi,-1.97223
63,13,NonRESBGvpCC2pi,0.0795765
63,14,NonRESBGvpNC1pi,1.13225
63,15,NonRESBGvpNC2pi,-0.455248
63,16,NonRESBGvnCC1pi,-0.500418
63,17,NonRESBGvnCC2pi,-0.56018
63,18,NonRESBGvnNC1pi,-0.792551
63,19,NonRESBGvnNC2pi,1.4325
63,20,NonRESBGvbarpCC1pi,-0.798493
63,21,NonRESBGvbarpCC2pi,0.374473
63,22,NonRESBGvbarpNC1pi,-1.10151
63,23,NonRESBGvbarpNC2pi,0.0719258
63,24,NonRESBGvbarnCC1pi,0.0254623
63,25,NonRESBGvbarnCC2pi,-1.38806
63,26,NonRESBGvbarnNC1pi,-1.56333
63,27,NonRESBGvbarnNC2pi,-0.177606
63,28,AhtBY,1.43511
63,29,BhtBY,0.373073
63,30,CV1uBY,-0.306289
63,31,CV2uBY,0.143603
63,32,AGKYxF1pi,1.84714
63,33,AGKYpT1pi,-0.103779
63,34,MFP_pi,-1.46613
63,35,MFP_N,-1.26601
63,36,FrCEx_pi,-0.154328
63,37,FrInel_pi,0.237967
63,38,FrAbs_pi,-1.54559
63,39,FrCEx_N,-0.842414
63,40,FrInel_N,1.36746
63,41,FrAbs_N,-0.191042
63,42,RDecBR1gamma,0.317757
63,43,RDecBR1eta,0.788625
63,44,XSecShape_CCMEC,1
63,45,RPA_CCQE,0.151
64,0,MaCCQE,3.4302
64,1,CoulombCCQE,-0.0327444
64,2,MaNCEL,-0.0751905
64,3,EtaNCEL,0.047503
64,4,NormCCMEC,1.73742
64,5,NormNCMEC,-0.538905
64,6,FracPN_CCMEC,0.286412
64,7,FracDelta_CCMEC,-0.246131
64,8,MaCCRES,0.154133
64,9,MvCCRES,0.544755
64,10,MaNCRES,-0.15014
64,11,MvNCRES,-0.875412
64,12,NonRESBGvpCC1pi,1.44365
64,13,NonRESBGvpCC2pi,-0.144696
64,14,NonRESBGvpNC1pi,-1.78697
64,15,NonRESBGvpNC2pi,-0.883467
64,16,NonRESBGvnCC1pi,0.736213
64,17,NonRESBGvnCC2pi,0.141626
64,18,NonRESBGvnNC1pi,1.19536
64,19,NonRESBGvnNC2pi,-1.4461
64,20,NonRESBGvbarpCC1pi,0.533247
64,21,NonRESBGvbarpCC2pi,-0.471444
64,22,NonRESBGvbarpNC1pi,-0.788111
64,23,NonRESBGvbarpNC2pi,-0.873518
64,24,NonRESBGvbarnCC1pi,0.222226
64,25,NonRESBGvbarnCC2pi,0.41397
64,26,NonRESBGvbarnNC1pi,0.406967
64,27,NonRESBGvbarnNC2pi,2.32444
64,28,AhtBY,-0.00511048
64,29,BhtBY,-0.270315
64,30,CV1uBY,-0.368569
64,31,CV2uBY,0.755803
64,32,AGKYxF1pi,-0.259825
64,33,AGKYpT1pi,0.695738
64,34,MFP_pi,1.57366
64,35,MFP_N,-0.498562
64,36,FrCEx_pi,1.0226
64,37,FrInel_pi,-0.326038
64,38,FrAbs_pi,-0.793407
64,39,FrCEx_N,-0.141239
64,40,FrInel_N,0.536594
64,41,FrAbs_N,0.692241
64,42,RDecBR1gamma,-0.984987
64,43,RDecBR1eta,0.843997
64,44,XSecShape_CCMEC,1
64,45,RPA_CCQE,0.151
65,0,MaCCQE,0.969049
65,1,CoulombCCQE,0.115062
65,2,MaNCEL,-0.0103332
65,3,EtaNCEL,0.63492
65,4,NormCCMEC,1.57331
65,5,NormNCMEC,0.217708
65,6,FracPN_CCMEC,-1.69739
65,7,FracDelta_CCMEC,0.244583
65,8,MaCCRES,-0.830969
65,9,MvCCRES,0.661347
65,10,MaNCRES,-2.32468
65,11,MvNCRES,-1.19404
65,12,NonRESBGvpCC1pi,-0.316144
65,13,NonRESBGvpCC2pi,0.183879
65,14,NonRESBGvpNC1pi,-0.0240723
65,15,NonRESBGvpNC2pi,-1.80634
65,16,NonRESBGvnCC1pi,-0.234888
65,17,NonRESBGvnCC2pi,-0.424434
65,18,NonRESBGvnNC1pi,-0.0417828
65,19,NonRESBGvnNC2pi,-0.53044
65,20,NonRESBGvbarpCC1pi,-0.107772
65,21,NonRESBGvbarpCC2pi,0.167951
65,22,NonRESBGvbarpNC1pi,-0.123135
65,23,NonRESBGvbarpNC2pi,-0.461558
65,24,NonRESBGvbarnCC1pi,-0.320619
65,25,NonRESBGvbarnCC2pi,1.05939
65,26,NonRESBGvbarnNC1pi,-0.803025
65,27,NonRESBGvbarnNC2pi,1.30581
65,28,AhtBY,-0.318936
65,29,BhtBY,-1.27112
65,30,CV1uBY,2.30794
65,31,CV2uBY,-0.31086
65,32,AGKYxF1pi,0.0751639
65,33,AGKYpT1pi,-0.348475
65,34,MFP_pi,0.190746
65,35,MFP_N,-0.772253
65,36,FrCEx_pi,0.553353
65,37,FrInel_pi,-0.387286
65,38,FrAbs_pi,0.323189
65,39,FrCEx_N,1.45031
65,40,FrInel_N,-1.4299
65,41,FrAbs_N,-0.640293
65,42,RDecBR1gamma,-0.0646441
65,43,RDecBR1eta,-1.27431
65,44,XSecShape_CCMEC,1
65,45,RPA_CCQE,0.151
66,0,MaCCQE,3.45418
66,1,CoulombCCQE,1.9971
66,2,MaNCEL,-1.40923
66,3,EtaNCEL,0.583536
66,4,NormCCMEC,-0.660222
66,5,NormNCMEC,-2.22872
66,6,FracPN_CCMEC,0.049906
66,7,FracDelta_CCMEC,-0.931373
66,8,MaCCRES,-0.988412
66,9,MvCCRES,0.128969
66,10,MaNCRES,0.864838
66,11,MvNCRES,-1.6516
66,12,NonRESBGvpCC1pi,0.43992
66,13,NonRESBGvpCC2pi,0.324709
66,14,NonRESBGvpNC1pi,-0.422263
66,15,NonRESBGvpNC2pi,0.435962
66,16,NonRESBGvnCC1pi,0.871735
66,17,NonRESBGvnCC2pi,0.0230494
66,18,NonRESBGvnNC1pi,0.0304658
66,19,NonRESBGvnNC2pi,1.59361
66,20,NonRESBGvbarpCC1pi,2.03355
66,21,NonRESBGvbarpCC2pi,0.530598
66,22,NonRESBGvbarpNC1pi,2.17748
66,23,NonRESBGvbarpNC2pi,-0.281304
66,24,NonRESBGvbarnCC1pi,0.180139
66,25,NonRESBGvbarnCC2pi,0.072314
66,26,NonRESBGvbarnNC1pi,1.26958
66,27,NonRESBGvbarnNC2pi,0.172604
66,28,AhtBY,-0.726421
66,29,BhtBY,-0.457854
66,30,CV1uBY,0.578146
66,31,CV2uBY,1.63837
66,32,AGKYxF1pi,-0.0604102
66,33,AGKYpT1pi,1.42367
66,34,MFP_pi,-1.80509
66,35,MFP_N,-0.286185
66,36,FrCEx_pi,-1.28502
66,37,FrInel_pi,0.0864881
66,38,FrAbs_pi,0.682635
66,39,FrCEx_N,1.61216
66,40,FrInel_N,1.61758
66,41,FrAbs_N,0.131023
66,42,RDecBR1gamma,0.589155
66,43,RDecBR1eta,0.151225
66,44,XSecShape_CCMEC,1
66,45,RPA_CCQE,0.151
67,0,MaCCQE,2.98296
67,1,CoulombCCQE,-2.758
67,2,MaNCEL,-0.456926
67,3,EtaNCEL,1.41655
67,4,NormCCMEC,2.06258
67,5,NormNCMEC,1.20404
67,6,FracPN_CCMEC,-0.878031
67,7,FracDelta_CCMEC,-1.92028
67,8,MaCCRES,-1.13507
67,9,MvCCRES,1.12722
67,10,MaNCRES,1.20846
67,11,MvNCRES,1.73275
67,12,NonRESBGvpCC1pi,-1.27582
67,13,NonRESBGvpCC2pi,-0.0300886
67,14,NonRESBGvpNC1pi,0.753513
67,15,NonRESBGvpNC2pi,1.05411
67,16,NonRESBGvnCC1pi,0.97992
67,17,NonRESBGvnCC2pi,-0.719788
67,18,NonRESBGvnNC1pi,-1.54783
67,19,NonRESBGvnNC2pi,-0.802142
67,20,NonRESBGvbarpCC1pi,-0.527734
67,21,NonRESBGvbarpCC2pi,-0.412223
67,22,NonRESBGvbarpNC1pi,0.338874
67,23,NonRESBGvbarpNC2pi,-1.02164
67,24,NonRESBGvbarnCC1pi,0.192031
67,25,NonRESBGvbarnCC2pi,0.93467
67,26,NonRESBGvbarnNC1pi,-1.30363
67,27,NonRESBGvbarnNC2pi,0.619739
67,28,AhtBY,1.59207
67,29,BhtBY,-2.15063
67,30,CV1uBY,-0.00998382
67,31,CV2uBY,0.92169
67,32,AGKYxF1pi,-1.4606
67,33,AGKYpT1pi,-0.784938
67,34,MFP_pi,-0.446645
67,35,MFP_N,-0.427067
67,36,FrCEx_pi,1.54085
67,37,FrInel_pi,-1.75109
67,38,FrAbs_pi,-0.0211656
67,39,FrCEx_N,-0.132879
67,40,FrInel_N,0.157183
67,41,FrAbs_N,-0.862773
67,42,RDecBR1gamma,0.883052
67,43,RDecBR1eta,0.560882
67,44,XSecShape_CCMEC,1
67,45,RPA_CCQE,0.151
68,0,MaCCQE,5.85924
68,1,CoulombCCQE,0.816883
68,2,MaNCEL,0.307094
68,3,EtaNCEL,0.387475
68,4,NormCCMEC,0.301445
68,5,NormNCMEC,1.84786
68,6,FracPN_CCMEC,0.157214
68,7,FracDelta_CCMEC,0.437535
68,8,MaCCRES,-0.413026
68,9,MvCCRES,0.493079
68,10,MaNCRES,-0.697388
68,11,MvNCRES,-0.790053
68,12,NonRESBGvpCC1pi,-0.979983
68,13,NonRESBGvpCC2pi,0.372755
68,14,NonRESBGvpNC1pi,-0.856067
68,15,NonRESBGvpNC2pi,0.0999174
68,16,NonRESBGvnCC1pi,-1.06623
68,17,NonRESBGvnCC2pi,0.942386
68,18,NonRESBGvnNC1pi,-1.07597
68,19,NonRESBGvnNC2pi,-0.874478
68,20,NonRESBGvbarpCC1pi,0.191936
68,21,NonRESBGvbarpCC2pi,0.0641499
68,22,NonRESBGvbarpNC1pi,0.100698
68,23,NonRESBGvbarpNC2pi,1.39301
68,24,NonRESBGvbarnCC1pi,2.19733
68,25,NonRESBGvbarnCC2pi,0.517869
68,26,NonRESBGvbarnNC1pi,-0.954062
68,27,NonRESBGvbarnNC2pi,-0.329683
68,28,AhtBY,0.574694
68,29,BhtBY,1.08138
68,30,CV1uBY,-0.731145
68,31,CV2uBY,0.622289
68,32,AGKYxF1pi,-0.715319
68,33,AGKYpT1pi,-0.410617
68,34,MFP_pi,-0.64985
68,35,MFP_N,-0.423878
68,36,FrCEx_pi,0.872055
68,37,FrInel_pi,-1.01357
68,38,FrAbs_pi,0.424505
68,39,FrCEx_N,-0.585091
68,40,FrInel_N,-0.276435
68,41,FrAbs_N,-1.47277
68,42,RDecBR1gamma,0.42881
68,43,RDecBR1eta,-1.56765
68,44,XSecShape_CCMEC,1
68,45,RPA_CCQE,0.151
69,0,MaCCQE,1.53909
69,1,CoulombCCQE,-1.52536
69,2,MaNCEL,-1.20404
69,3,EtaNCEL,1.13418
69,4,NormCCMEC,1.45769
69,5,NormNCMEC,3.0779
69,6,FracPN_CCMEC,-1.28788
69,7,FracDelta_CCMEC,-1.66642
69,8,MaCCRES,0.538217
69,9,MvCCRES,1.05019
69,10,MaNCRES,1.06004
69,11,MvNCRES,-0.153887
69,12,NonRESBGvpCC1pi,-1.00378
69,13,NonRESBGvpCC2pi,-0.45947
69,14,NonRESBGvpNC1pi,-0.433543
69,15,NonRESBGvpNC2pi,-1.52011
69,16,NonRESBGvnCC1pi,-1.12053
69,17,NonRESBGvnCC2pi,0.470502
69,18,NonRESBGvnNC1pi,0.976599
69,19,NonRESBGvnNC2pi,1.19753
69,20,NonRESBGvbarpCC1pi,0.237376
69,21,NonRESBGvbarpCC2pi,-0.208673
69,22,NonRESBGvbarpNC1pi,-0.751425
69,23,NonRESBGvbarpNC2pi,0.531312
69,24,NonRESBGvbarnCC1pi,-0.829535
69,25,NonRESBGvbarnCC2pi,0.381331
69,26,NonRESBGvbarnNC1pi,-0.190634
69,27,NonRESBGvbarnNC2pi,0.360694
69,28,AhtBY,2.28319
69,29,BhtBY,-0.0213373
69,30,CV1uBY,-1.16707
69,31,CV2uBY,0.639025
69,32,AGKYxF1pi,1.73929
69,33,AGKYpT1pi,-0.899098
69,34,MFP_pi,0.429898
69,35,MFP_N,-0.362732
69,36,FrCEx_pi,-1.32434
69,37,FrInel_pi,-0.788785
69,38,FrAbs_pi,-0.5244
69,39,FrCEx_N,1.64066
69,40,FrInel_N,0.882718
69,41,FrAbs_N,-1.03839
69,42,RDecBR1gamma,-0.540365
69,43,RDecBR1eta,0.636848
69,44,XSecShape_CCMEC,1
69,45,RPA_CCQE,0.151
70,0,MaCCQE,6.15081
70,1,CoulombCCQE,1.88543
70,2,MaNCEL,1.38963
70,3,EtaNCEL,1.04193
70,4,NormCCMEC,1.99618
70,5,NormNCMEC,1.30818
70,6,FracPN_CCMEC,-0.148005
70,7,FracDelta_CCMEC,0.0095184
70,8,MaCCRES,-0.353269
70,9,MvCCRES,0.176547
70,10,MaNCRES,-0.926112
70,11,MvNCRES,-1.1556
70,12,NonRESBGvpCC1pi,2.7825
70,13,NonRESBGvpCC2pi,1.20499
70,14,NonRESBGvpNC1pi,-1.29002
70,15,NonRESBGvpNC2pi,0.424468
70,16,NonRESBGvnCC1pi,1.25227
70,17,NonRESBGvnCC2pi,-0.663749
70,18,NonRESBGvnNC1pi,-0.272469
70,19,NonRESBGvnNC2pi,-1.69773
70,20,NonRESBGvbarpCC1pi,-1.75563
70,21,NonRESBGvbarpCC2pi,-0.77676
70,22,NonRESBGvbarpNC1pi,0.394773
70,23,NonRESBGvbarpNC2pi,-1.36103
70,24,NonRESBGvbarnCC1pi,-1.28064
70,25,NonRESBGvbarnCC2pi,1.14785
70,26,NonRESBGvbarnNC1pi,-0.320188
70,27,NonRESBGvbarnNC2pi,0.236025
70,28,AhtBY,-0.177034
70,29,BhtBY,-0.0820028
70,30,CV1uBY,-1.79171
70,31,CV2uBY,-0.388984
70,32,AGKYxF1pi,0.272002
70,33,AGKYpT1pi,0.331425
70,34,MFP_pi,0.355354
70,35,MFP_N,-0.836814
70,36,FrCEx_pi,1.34219
70,37,FrInel_pi,-1.94756
70,38,FrAbs_pi,0.194135
70,39,FrCEx_N,0.155928
70,40,FrInel_N,-0.0246056
70,41,FrAbs_N,0.200755
70,42,RDecBR1gamma,0.691157
70,43,RDecBR1eta,1.06571
70,44,XSecShape_CCMEC,1
70,45,RPA_CCQE,0.151
71,0,MaCCQE,1.66621
71,1,CoulombCCQE,1.41655
71,2,MaNCEL,0.926829
71,3,EtaNCEL,-2.61325
71,4,NormCCMEC,1.0299
71,5,NormNCMEC,-3.77593
71,6,FracPN_CCMEC,0.442957
71,7,FracDelta_CCMEC,1.43301
71,8,MaCCRES,0.568287
71,9,MvCCRES,-0.525316
71,10,MaNCRES,0.915713
71,11,MvNCRES,-2.57587
71,12,NonRESBGvpCC1pi,0.0768584
71,13,NonRESBGvpCC2pi,-0.634483
71,14,NonRESBGvpNC1pi,0.656306
71,15,NonRESBGvpNC2pi,2.23216
71,16,NonRESBGvnCC1pi,-0.686402
71,17,NonRESBGvnCC2pi,0.840903
71,18,NonRESBGvnNC1pi,-0.122588
71,19,NonRESBGvnNC2pi,1.46938
71,20,NonRESBGvbarpCC1pi,-0.0200812
71,21,NonRESBGvbarpCC2pi,0.467949
71,22,NonRESBGvbarpNC1pi,0.228842
71,23,NonRESBGvbarpNC2pi,0.571435
71,24,NonRESBGvbarnCC1pi,-0.440757
71,25,NonRESBGvbarnCC2pi,0.462626
71,26,NonRESBGvbarnNC1pi,1.62279
71,27,NonRESBGvbarnNC2pi,-0.291103
71,28,AhtBY,0.481054
71,29,BhtBY,0.374166
71,30,CV1uBY,1.56888
71,31,CV2uBY,1.16185
71,32,AGKYxF1pi,-2.21062
71,33,AGKYpT1pi,0.456577
71,34,MFP_pi,-0.783556
71,35,MFP_N,0.939591
71,36,FrCEx_pi,-0.30844
71,37,FrInel_pi,0.641548
71,38,FrAbs_pi,1.21316
71,39,FrCEx_N,-0.104685
71,40,FrInel_N,-0.128125
71,41,FrAbs_N,1.09034
71,42,RDecBR1gamma,0.586637
71,43,RDecBR1eta,0.0434667
71,44,XSecShape_CCMEC,1
71,45,RPA_CCQE,0.151
72,0,MaCCQE,7.87178
72,1,CoulombCCQE,-1.53991
72,2,MaNCEL,1.34134
72,3,EtaNCEL,1.21939
72,4,NormCCMEC,1.22575
72,5,NormNCMEC,0.860831
72,6,FracPN_CCMEC,-0.901107
72,7,FracDelta_CCMEC,-0.697546
72,8,MaCCRES,0.853425
72,9,MvCCRES,-1.06553
72,10,MaNCRES,0.386627
72,11,MvNCRES,-0.96062
72,12,NonRESBGvpCC1pi,1.76296
72,13,NonRESBGvpCC2pi,0.0120538
72,14,NonRESBGvpNC1pi,-0.778913
72,15,NonRESBGvpNC2pi,-0.236447
72,16,NonRESBGvnCC1pi,-0.0971042
72,17,NonRESBGvnCC2pi,-0.0421685
72,18,NonRESBGvnNC1pi,1.81843
72,19,NonRESBGvnNC2pi,-0.238369
72,20,NonRESBGvbarpCC1pi,0.506351
72,21,NonRESBGvbarpCC2pi,-0.698626
72,22,NonRESBGvbarpNC1pi,-0.0750178
72,23,NonRESBGvbarpNC2pi,0.0672378
72,24,NonRESBGvbarnCC1pi,-0.000929609
72,25,NonRESBGvbarnCC2pi,-2.07744
72,26,NonRESBGvbarnNC1pi,-0.588396
72,27,NonRESBGvbarnNC2pi,-1.56156
72,28,AhtBY,1.2786
72,29,BhtBY,-0.515278
72,30,CV1uBY,-1.51778
72,31,CV2uBY,0.624504
72,32,AGKYxF1pi,0.426048
72,33,AGKYpT1pi,-1.10271
72,34,MFP_pi,-1.05865
72,35,MFP_N,-0.223072
72,36,FrCEx_pi,-0.0461921
72,37,FrInel_pi,-0.0612228
72,38,FrAbs_pi,0.175319
72,39,FrCEx_N,1.85628
72,40,FrInel_N,-0.210671
72,41,FrAbs_N,2.03842
72,42,RDecBR1gamma,0.153915
72,43,RDecBR1eta,-0.57939
72,44,XSecShape_CCMEC,1
72,45,RPA_CCQE,0.151
73,0,MaCCQE,4.04222
73,1,CoulombCCQE,-0.263585
73,2,MaNCEL,0.377095
73,3,EtaNCEL,-1.88453
73,4,NormCCMEC,0.724424
73,5,NormNCMEC,3.21685
73,6,FracPN_CCMEC,1.75756
73,7,FracDelta_CCMEC,1.77197
73,8,MaCCRES,1.46309
73,9,MvCCRES,0.680284
73,10,MaNCRES,-0.47448
73,11,MvNCRES,1.59729
73,12,NonRESBGvpCC1pi,-0.852117
73,13,NonRESBGvpCC2pi,-1.29064
73,14,NonRESBGvpNC1pi,-0.293787
73,15,NonRESBGvpNC2pi,0.0258003
73,16,NonRESBGvnCC1pi,0.937333
73,17,NonRESBGvnCC2pi,0.285466
73,18,NonRESBGvnNC1pi,-0.106869
73,19,NonRESBGvnNC2pi,0.527382
73,20,NonRESBGvbarpCC1pi,0.246747
73,21,NonRESBGvbarpCC2pi,2.14744
73,22,NonRESBGvbarpNC1pi,0.0432531
73,23,NonRESBGvbarpNC2pi,0.428871
73,24,NonRESBGvbarnCC1pi,-0.706859
73,25,NonRESBGvbarnCC2pi,-0.229599
73,26,NonRESBGvbarnNC1pi,-0.943824
73,27,NonRESBGvbarnNC2pi,0.0854823
73,28,AhtBY,1.22253
73,29,BhtBY,-2.42496
73,30,CV1uBY,-1.40178
73,31,CV2uBY,0.91369
73,32,AGKYxF1pi,0.0224347
73,33,AGKYpT1pi,-1.45103
73,34,MFP_pi,-0.406792
73,35,MFP_N,-2.02672
73,36,FrCEx_pi,1.26622
73,37,FrInel_pi,0.308285
73,38,FrAbs_pi,0.870724
73,39,FrCEx_N,0.428074
73,40,FrInel_N,-0.495034
73,41,FrAbs_N,0.427786
73,42,RDecBR1gamma,0.245784
73,43,RDecBR1eta,-1.70101
73,44,XSecShape_CCMEC,1
73,45,RPA_CCQE,0.151
74,0,MaCCQE,6.26426
74,1,CoulombCCQE,-0.287639
74,2,MaNCEL,-1.45103
74,3,EtaNCEL,-0.78924
74,4,NormCCMEC,0.578807
74,5,NormNCMEC,-0.123003
74,6,FracPN_CCMEC,-1.13797
74,7,FracDelta_CCMEC,-0.0409667
74,8,MaCCRES,-0.484017
74,9,MvCCRES,0.989462
74,10,MaNCRES,0.647933
74,11,MvNCRES,-1.15301
74,12,NonRESBGvpCC1pi,-0.524096
74,13,NonRESBGvpCC2pi,0.817297
74,14,NonRESBGvpNC1pi,-1.00698
74,15,NonRESBGvpNC2pi,-1.23825
74,16,NonRESBGvnCC1pi,-2.03712
74,17,NonRESBGvnCC2pi,0.81829
74,18,NonRESBGvnNC1pi,0.233808
74,19,NonRESBGvnNC2pi,-0.210271
74,20,NonRESBGvbarpCC1pi,-0.0791801
74,21,NonRESBGvbarpCC2pi,1.27094
74,22,NonRESBGvbarpNC1pi,-1.21813
74,23,NonRESBGvbarpNC2pi,0.0169928
74,24,NonRESBGvbarnCC1pi,0.187325
74,25,NonRESBGvbarnCC2pi,-0.528927
74,26,NonRESBGvbarnNC1pi,-0.408491
74,27,NonRESBGvbarnNC2pi,-0.976525
74,28,AhtBY,-1.3322
74,29,BhtBY,-0.719019
74,30,CV1uBY,-0.619045
74,31,CV2uBY,-0.249558
74,32,AGKYxF1pi,0.742419
74,33,AGKYpT1pi,-0.311457
74,34,MFP_pi,0.0423104
74,35,MFP_N,-0.762461
74,36,FrCEx_pi,0.445697
74,37,FrInel_pi,2.41869
74,38,FrAbs_pi,1.48365
74,39,FrCEx_N,-1.55305
74,40,FrInel_N,0.486895
74,41,FrAbs_N,-0.370608
74,42,RDecBR1gamma,-0.676228
74,43,RDecBR1eta,-0.561649
74,44,XSecShape_CCMEC,1
74,45,RPA_CCQE,0.151
75,0,MaCCQE,9.61141
75,1,CoulombCCQE,-1.32154
75,2,MaNCEL,-0.246372
75,3,EtaNCEL,0.5541
75,4,NormCCMEC,0.862626
75,5,NormNCMEC,-1.46933
75,6,FracPN_CCMEC,-0.511418
75,7,FracDelta_CCMEC,1.37106
75,8,MaCCRES,0.161371
75,9,MvCCRES,-0.241457
75,10,MaNCRES,-0.588361
75,11,MvNCRES,0.340713
75,12,NonRESBGvpCC1pi,-0.732908
75,13,NonRESBGvpCC2pi,0.744541
75,14,NonRESBGvpNC1pi,-0.855224
75,15,NonRESBGvpNC2pi,-0.024301
75,16,NonRESBGvnCC1pi,0.600965
75,17,NonRESBGvnCC2pi,0.222725
75,18,NonRESBGvnNC1pi,1.85708
75,19,NonRESBGvnNC2pi,-1.53418
75,20,NonRESBGvbarpCC1pi,-0.371179
75,21,NonRESBGvbarpCC2pi,0.494505
75,22,NonRESBGvbarpNC1pi,-1.20904
75,23,NonRESBGvbarpNC2pi,0.498861
75,24,NonRESBGvbarnCC1pi,-0.707459
75,25,NonRESBGvbarnCC2pi,-1.68321
75,26,NonRESBGvbarnNC1pi,-1.97825
75,27,NonRESBGvbarnNC2pi,1.17357
75,28,AhtBY,-0.55819
75,29,BhtBY,1.64795
75,30,CV1uBY,-0.329373
75,31,CV2uBY,-1.16472
75,32,AGKYxF1pi,1.44701
75,33,AGKYpT1pi,1.96266
75,34,MFP_pi,2.26577
75,35,MFP_N,0.0676288
75,36,FrCEx_pi,-0.593022
75,37,FrInel_pi,1.57809
75,38,FrAbs_pi,0.386982
75,39,FrCEx_N,-0.998164
75,40,FrInel_N,-0.692651
